Name,LLI Vessel Type,Built At,Built By,LLI NO,Status,Flag,Net Weight,Vessel Type and Size,DWT,Hull Type,Call Sign,Gross Tonnes,Yard Number,Length Overall (m),Length Between Perpendicular (m),Breadth Extreme (m),Breadth Moulded (m),Maximum Draught (m),Freeboard (m),Designed By,Port Of Registry,TEU Capacity,Beneficial Owner,Beneficial Owner Country/Region,Commercial Operator,Commercial Operator Country/Region,Registered Owner,Registered Owner Country/Region,Third Party Operator,Third Party Operator Country/Region,Nominal Owner,Nominal Owner Country/Region,IMO,MMSI,Depth (m),Built,Scrubber installation type,Scrubber manufacturer,Scrubber operating arrangement,Scrubber type,Engine Built By,Engine Power (kW),Engine Horsepower,Engine Designation,P & I Club,Class 1,Class 2,Class 3,Last docking survey date,Last intermediate survey date,Last special survey date,Last tailshaft survey date,Next Docking Survey Date,Next Special Survey Date,ISM Manager,ISM Manager Country/Region,Technical Manager,Technical Manager Country/Region,AIS Destination,Matched Destination,Latest AIS message type,Latest AIS message timestamp,AIS ETA,Company contact,Company contact Country/Region,Lat,Lng
Hui Fan,reefer,Guangzhou,CSSC Offshore & Marine Engineering Group Company Limited,277983,Live,Panama,162,-2'dwt,243,Single,HO4727,388,-,49.80,44.00,8.20,8.20,2.69,1.41,Halliburton Productos Limitada,Panama,-,Dalian Mingfa Fishery Shipping Company Limited,People's Republic of China,Dalian Mingfa Fishery Shipping Company Limited,People's Republic of China,Dalian Mingfa Fishery Shipping Company Limited,People's Republic of China,-,-,-,-,8850621,372018000,4.10,1977,-,-,-,-,Guangzhou Diesel Engine Factory,298,400,6300ZC,-,-,-,-,-,-,2002-08-29T00:00:00,-,-,-,-,-,Dalian Mingfa Fishery Shipping Company Limited,People's Republic of China,-,-,-,-,-,Dalian Mingfa Fishery Shipping Company Limited,People's Republic of China,-,-
Ming Fa,reefer,China,Guangzhou Fishing Vessel Shipyard,278920,Live,China,715,-2'dwt,1883,Single,BKUI,2028,-,83.75,76.00,12.60,12.60,4.57,2.63,China Engine Builder,Zhoushan,-,China National Agricultural Development Group Company Limited,People's Republic of China,China National Fisheries Corporation,People's Republic of China,Zhoushan Haibao Transport Company,People's Republic of China,-,-,-,-,9160097,412401230,7.20,1996,-,-,-,-,Guangzhou Diesel Engine Factory,1324,1324,6320ZCD-4,-,-,-,-,-,-,2007-03-18T00:00:00,-,-,-,-,-,China National Fisheries Corporation,People's Republic of China,-,-,-,21 Aug 2019 00:43:51 GMT,-,China National Fisheries Corporation,People's Republic of China,"29° 57' 52"" N","122° 14' 21"" E"
Crown Ruby,reefer,Iwagi,Iwagi Shipbuilding Company Limited,278992,Live,Bahamas,5406,10'+ dwt,10338,Single,C6DV7,10519,S-Z171,151.99,139.40,23.00,23.00,8.65,4.36,Mitsubishi Heavy Industries Limited,Nassau,212,Unknown Owners,-,Unknown Owners,-,Sorrell Trading Corporation,Panama,Cool Carriers AB,Sweden,-,-,9159103,311000796,13.00,1997,-,-,-,-,Mitsubishi Heavy Industries Limited,11915,16200,6UEC60LSII,West of England Mutual Shipowners Protection & Indemnity Association (Luxemburg),RINA Services S.p.A.,-,-,-,-,2017-08-25T00:00:00,-,2027-10-04T00:00:00,2027-10-04T00:00:00,OWH Shipmanagement GmbH,Germany,OWH Shipmanagement GmbH,Germany,RU LED,Saint Petersburg (Leningrad),A,25 May 2026 05:50:38 GMT,11 Jun 2026 18:00:00 GMT,Unknown Owners,-,"29° 8' 55"" S","13° 46' 26"" E"
Crown Sapphire,reefer,Iwagi,Iwagi Shipbuilding Company Limited,278993,Live,Bahamas,5406,10'+ dwt,10334,Single,C6EC4,10519,SZ-172,151.99,139.40,23.00,23.00,8.65,4.36,Mitsubishi Heavy Industries Limited,Nassau,212,Unknown Owners,-,Unknown Owners,-,Zetland Advisor Incorporated,Panama,Cool Carriers AB,Sweden,-,-,9159115,311000855,13.00,1997,-,-,-,-,Mitsubishi Heavy Industries Limited,11915,16200,6UEC60LSII,West of England Mutual Shipowners Protection & Indemnity Association (Luxemburg),RINA Services S.p.A.,-,-,-,-,2017-11-08T00:00:00,-,2027-12-07T00:00:00,2027-12-07T00:00:00,OWH Shipmanagement GmbH,Germany,OWH Shipmanagement GmbH,Germany,RUULU,Ust-Luga,A,24 May 2026 18:05:07 GMT,24 May 2026 00:00:00 GMT,Unknown Owners,-,"59° 59' 13"" N","28° 37' 30"" E"
Hai Xing 1 Hao,reefer,Taizhou(Zhejiang),Haidong Shipyard,279338,Live,China,99,-2'dwt,213,Single,BAGI,287,-,44.00,-,7.60,-,2.80,0.70,Halliburton Productos Limitada,Dalian,-,Dandong Daludao Haixing Enterprise (Group) Company,People's Republic of China,Dandong Daludao Haixing Enterprise (Group) Company,People's Republic of China,Dandong Daludao Haixing Enterprise (Group) Company,People's Republic of China,-,-,-,-,8896950,-,3.50,1980,-,-,-,-,China Engine Builder,406,544,6300ZC,-,-,-,-,-,-,1995-09-07T00:00:00,-,-,-,-,-,Dandong Daludao Haixing Enterprise (Group) Company,People's Republic of China,-,-,-,-,-,Dandong Daludao Haixing Enterprise (Group) Company,People's Republic of China,-,-
Oriental Reefer,reefer,Hachinohe,Kitanihon Shipbuilding Company Limited,279378,Live,Bahamas,4983,10'+ dwt,11016,Single,C6EW3,9298,312,150.00,140.18,22.00,22.00,9.25,4.06,B&W Diesel A/S,Nassau,260,Acheon Akti Navigation Company Limited,Cyprus,Acheon Akti Navigation Company Limited,Cyprus,Savona Shipping SA,Panama,Cool Carriers AB,Sweden,-,-,9158549,311001018,13.30,1998,-,-,-,-,Hitachi Zosen Corporation,12621,17160,8S50MC-C,West of England Mutual Shipowners Protection & Indemnity Association (Luxemburg),RINA Services S.p.A.,-,-,-,-,2013-04-25T00:00:00,-,2028-04-17T00:00:00,2028-04-17T00:00:00,Acheon Akti Navigation Company Limited,Cyprus,Acheon Akti Navigation Company Limited,Cyprus,PABLB,-,A,25 May 2026 05:49:00 GMT,24 May 2026 23:00:00 GMT,Acheon Akti Navigation Company Limited,Cyprus,"8° 51' 55"" N","79° 31' 23"" W"
Baltic Lord,reefer,Split,Brodogradiliste Brodosplit Shipbuilding,279503,Live,Bahamas,6336,10'+ dwt,12912,Single,C6EX4,11443,403,155.25,146.00,23.40,23.40,9.50,3.72,B&W Diesel A/S,Nassau,-,Unknown Owners,-,Unknown Owners,-,Wise Ace Group Corporation,Panama,Cool Carriers AB,Sweden,-,-,9160724,311001027,13.20,2000,-,-,-,-,Brodogradiliste Brodosplit Shipbuilding,13440,16450,7L60MC,West of England Mutual Shipowners Protection & Indemnity Association (Luxemburg),Hrvatski Register,RINA Services S.p.A.,-,-,-,2019-10-04T00:00:00,-,2029-10-04T00:00:00,2029-10-04T00:00:00,OWH Shipmanagement GmbH,Germany,OWH Shipmanagement GmbH,Germany,PABLB,Balboa,A,25 May 2026 05:45:10 GMT,03 Jun 2026 08:00:00 GMT,Unknown Owners,-,"28° 31' 28"" S","132° 43' 55"" W"
Baltic Lady,reefer,Split,Brodogradiliste Brodosplit Shipbuilding,279504,Live,Bahamas,6336,10'+ dwt,12913,Single,C6EY4,11443,404,155.25,146.00,23.39,23.39,9.50,3.72,B&W Diesel A/S,Nassau,240,Unknown Owners,-,Unknown Owners,-,Win Fancy Investment S.A.,Panama,Cool Carriers AB,Sweden,-,-,9160736,311001035,13.20,2000,-,-,-,-,Brodogradiliste Brodosplit Shipbuilding,12267,16450,7L60MC,West of England Mutual Shipowners Protection & Indemnity Association (Luxemburg),Hrvatski Register,RINA Services S.p.A.,-,-,-,2015-10-01T00:00:00,-,2030-11-03T00:00:00,2030-11-03T00:00:00,OWH Shipmanagement GmbH,Germany,OWH Shipmanagement GmbH,Germany,NZ TRG,-,A,25 May 2026 05:46:31 GMT,26 May 2026 22:00:00 GMT,Unknown Owners,-,"36° 30' 38"" S","169° 27' 45"" W"
Yun Run 3,reefer,Shimizu,Kanasashi Shipbuilding Company Limited,279772,Live,Nauru,1152,2'-6'dwt,3051,Single,C2CP2,2713,3446,91.29,84.98,14.50,14.00,5.52,2.48,B&W Diesel A/S,-,-,Fengrun Shipping Company Limited,People's Republic of China,Fengrun Shipping Company Limited,People's Republic of China,Fengrun Shipping Company Limited,People's Republic of China,-,-,-,-,9161613,544162120,8.00,1997,-,-,-,-,The Hanshin Diesel Works Limited,1471,2000,6S26MC,Thomas Miller Speciality Underwriting Agency Limited,-,-,-,-,-,2010-07-19T00:00:00,-,-,-,Overseas Marine Company Limited,Liberia,Overseas Marine LLC,United Arab Emirates,-,-,A,25 May 2026 05:48:46 GMT,-,Fengrun Shipping Company Limited,People's Republic of China,"29° 53' 38"" N","122° 21' 44"" E"
Sumiho Maru No.38,reefer,Nagasaki,Izutsu Zosensho K.K.,280016,Live,Japan,-,-2'dwt,753,Single,JL5985,402,1020,53.00,-,8.90,8.90,4.00,0.50,Unknown Engine Designer,-,-,Sumiho Maru Katsugyo Unpan K.K.,Japan,Sumiho Maru Katsugyo Unpan K.K.,Japan,Sumiho Maru Katsugyo Unpan K.K.,Japan,-,-,-,-,9054781,431501060,4.50,1992,-,-,-,-,Akasaka Diesels Limited,746,1000,6CHSPN2A18-315,-,-,-,-,-,-,-,-,-,-,-,-,Sumiho Maru Katsugyo Unpan K.K.,Japan,-,-,A,25 May 2026 05:35:58 GMT,-,Sumiho Maru Katsugyo Unpan K.K.,Japan,"22° 15' 17"" N","115° 49' 5"" E"
Affinis,reefer,Vigo,C.N.P. Freire S.A.,280231,Live,Mauritius,2314,2'-6'dwt,5970,Single,3BTU,5100,393,117.73,108.50,17.50,17.50,6.70,3.06,B&W Diesel A/S,Port Louis,41,IBL Limited,Mauritius,IBL Limited,Mauritius,Indian Ocean Reefers Limited,British Virgin Islands,Ireland Blyth Limited,-,-,-,9120217,645566000,9.74,1997,-,-,-,-,"MAN B&W Diesel AS, Alpha Diesel",4902,6664,7S35MC,-,RINA Services S.p.A.,-,-,-,-,2019-12-13T00:00:00,-,2026-10-25T00:00:00,2026-10-25T00:00:00,IBL Limited,Mauritius,IBL Limited,Mauritius,PORT VICTORIA,Port Victoria,A,25 May 2026 05:25:06 GMT,28 May 2026 13:00:00 GMT,IBL Limited,Mauritius,"17° 11' 9"" S","57° 0' 16"" E"
Badaro,reefer,Hashihama,Shin Kurushima Dockyard Company Limited,280331,Live,South Korea,2287,2'-6'dwt,2695,Single,D7MZ,4643,2955,120.12,111.60,16.80,16.80,7.03,2.97,Mitsubishi Heavy Industries Limited,Jeju,-,Dongwon Enterprise Company Limited (Group),Republic of Korea,Dongwon Industries Company Limited,Republic of Korea,Dongwon Industries Company Limited,Republic of Korea,-,-,-,-,9163439,440217000,10.00,1997,-,-,-,-,Akasaka Diesels Limited,4118,5038,8UEC37LA,West of England Mutual Shipowners Protection & Indemnity Association (Luxemburg),Korean Register,-,-,-,-,2012-06-29T00:00:00,-,2027-09-28T00:00:00,2027-09-28T00:00:00,Sea Road Shipping And Agency Company Limited,Republic of Korea,Dongwon Industries Company Limited,Republic of Korea,KR KCN,Busan,A,25 May 2026 05:44:39 GMT,26 May 2026 10:00:00 GMT,Dongwon Industries Company Limited,Republic of Korea,"31° 0' 33"" N","129° 11' 7"" E"
Cala Pino,reefer,Ancona,Fincantieri-Cantieri Navali Italiani S.p.A. Ancona,280433,Live,Italy,6071,10'+ dwt,13492,Single,IBHZ,14868,6027,189.70,176.10,24.00,24.00,8.76,1.10,Sulzer Turbomachinery Services,Genoa,485,Orsero SpA,Italy,Cosiarma S.p.A.,Italy,Cosiarma S.p.A.,Italy,-,-,-,-,9164756,247456000,10.29,2006,-,-,-,-,Fincantieri-Cantieri Navali Italiani S.p.A.,17760,24145,8RTA62U,Assuranceforeningen Gard,RINA Services S.p.A.,-,-,-,-,2014-07-09T00:00:00,-,-,-,Seatrade Groningen B.V.,Netherlands,Seatrade Groningen B.V.,Netherlands,ITVDL,Vado Ligure,A,25 May 2026 05:43:58 GMT,25 May 2026 16:00:00 GMT,Cosiarma S.p.A.,Italy,"42° 19' 40"" N","6° 11' 7"" E"
Cala Pula,reefer,Ancona,Fincantieri-Cantieri Navali Italiani S.p.A. Ancona,280434,Live,Italy,6071,10'+ dwt,13492,Single,IBID,14868,6028,189.75,176.10,24.00,24.00,8.78,1.10,Sulzer Turbomachinery Services,Genoa,485,Orsero SpA,Italy,Cosiarma S.p.A.,Italy,Cosiarma S.p.A.,Italy,-,-,-,-,9164768,247585000,10.29,2006,-,-,-,-,Fincantieri-Cantieri Navali Italiani S.p.A.,17760,24145,8RTA62U,Assuranceforeningen Gard,RINA Services S.p.A.,-,-,-,-,2014-10-02T00:00:00,-,-,-,Seatrade Groningen B.V.,Netherlands,Seatrade Groningen B.V.,Netherlands,CRMOB,-,A,25 May 2026 05:48:06 GMT,24 May 2026 09:30:00 GMT,Cosiarma S.p.A.,Italy,"10° 0' 3"" N","83° 4' 40"" W"
Cala Palma,reefer,Ancona,Fincantieri-Cantieri Navali Italiani S.p.A. Ancona,280436,Live,Italy,6071,10'+ dwt,16090,Single,IBMI,14868,6029,189.70,176.10,24.00,24.00,8.76,1.10,Sulzer Turbomachinery Services,Genoa,485,Orsero SpA,Italy,Cosiarma S.p.A.,Italy,Cosiarma S.p.A.,Italy,-,-,-,-,9164770,247601000,10.29,2006,-,-,-,-,Fincantieri-Cantieri Navali Italiani S.p.A.,17760,24145,8RTA62U,Assuranceforeningen Gard,RINA Services S.p.A.,-,-,-,-,2015-06-22T00:00:00,-,-,-,Seatrade Groningen B.V.,Netherlands,Seatrade Groningen B.V.,Netherlands,PTSET,Setubal,A,25 May 2026 05:26:08 GMT,29 May 2026 12:00:00 GMT,Cosiarma S.p.A.,Italy,"31° 21' 43"" N","43° 23' 10"" W"
Cala Pedra,reefer,Ancona,Fincantieri-Cantieri Navali Italiani S.p.A. Ancona,280437,Live,Italy,6071,10'+ dwt,16024,Single,IBMK,14868,6030,189.73,176.10,24.00,24.00,8.78,1.10,Sulzer Turbomachinery Services,Genoa,485,Orsero SpA,Italy,Cosiarma S.p.A.,Italy,Cosiarma S.p.A.,Italy,-,-,-,-,9164782,247629000,10.29,2006,-,-,-,-,Fincantieri-Cantieri Navali Italiani S.p.A.,17760,24145,8RTA62U,Assuranceforeningen Gard,RINA Services S.p.A.,-,-,-,-,2015-08-03T00:00:00,-,-,-,Seatrade Groningen B.V.,Netherlands,Seatrade Groningen B.V.,Netherlands,DOHAI,Haina,A,25 May 2026 05:27:33 GMT,25 May 2026 11:00:00 GMT,Cosiarma S.p.A.,Italy,"17° 54' 23"" N","68° 40' 53"" W"
Sierra Leyre,reefer,Vigo,C.N.P. Freire S.A.,280958,Live,Bahamas,2314,2'-6'dwt,5972,Single,C6DL3,5110,394,117.27,108.50,17.50,17.50,6.70,3.05,B&W Diesel A/S,Nassau,9,Seatrade Holding B.V.,Netherlands,Seatrade Groningen B.V.,Netherlands,Sierra Leyre Shipping Company N.V.,Curacao,GSC-GreenSea Chartering BVBA,Belgium,-,-,9135822,311000709,9.75,1997,-,-,-,-,"MAN B&W Diesel AS, Alpha Diesel",4968,6662,7S35MC,Assuranceforeningen Skuld,Lloyds Register,-,-,2025-08-21T00:00:00,-,2022-11-07T00:00:00,-,2027-07-03T00:00:00,2027-07-03T00:00:00,Seatrade Groningen B.V.,Netherlands,Seatrade Groningen B.V.,Netherlands,-,-,A,25 May 2026 05:50:14 GMT,-,Seatrade Groningen B.V.,Netherlands,"4° 37' 22"" S","55° 27' 42"" E"
Nord,reefer,Petrozavodsk,Avangard Shipbuilding Yard,281064,Live,Russia,57,-2'dwt,80,Single,UEBB,187,326,31.00,-,7.30,-,2.90,0.60,SKL Motoren-und Systemtechnik GmbH,-,-,OOO PKF Servit,Russian Federation,OOO PKF Servit,Russian Federation,OOO PKF Servit,Russian Federation,-,-,-,-,7741524,273431230,3.50,1979,-,-,-,-,SKL Motoren-und Systemtechnik GmbH,224,300,8VD36/24A-1,-,-,-,-,-,-,1995-10-01T00:00:00,-,-,-,-,-,OOO PKF Servit,Russian Federation,-,-,-,-,-,OOO PKF Servit,Russian Federation,-,-
Hai Feng 829,reefer,Shimizu,Kanasashi Shipbuilding Company Limited,281347,Live,China,407,-2'dwt,1126,Single,BCGM,961,1177,67.00,59.50,10.90,10.90,4.51,0.39,Akasaka Diesels Limited,-,-,China National Agricultural Development Group Company Limited,People's Republic of China,China National Fisheries Yantai Marine Fisheries Corporation,People's Republic of China,China National Fisheries Yantai Marine Fisheries Corporation,People's Republic of China,-,-,-,-,7379400,-,4.90,1974,-,-,-,-,Akasaka Diesels Limited,1342,1800,AH33,-,-,-,-,-,-,-,-,-,-,-,-,China National Fisheries Yantai Marine Fisheries Corporation,People's Republic of China,-,-,-,-,-,China National Fisheries Yantai Marine Fisheries Corporation,People's Republic of China,-,-
Sierra Laurel,reefer,Vigo,C.N.P. Freire S.A.,281348,Live,Bahamas,2314,6'-10'dwt,6006,Single,C6GA3,5100,395,117.27,108.50,17.50,17.50,6.50,3.25,B&W Diesel A/S,Nassau,-,Seatrade Holding B.V.,Netherlands,Seatrade Groningen B.V.,Netherlands,Sierra Laurel Shipping Company N.V.,Curacao,GSC-GreenSea Chartering BVBA,Belgium,-,-,9163403,311001187,9.75,1998,-,-,-,-,"MAN B&W Diesel AS, Alpha Diesel",4968,6662,7S35MC,Assuranceforeningen Skuld,Lloyds Register,-,-,2026-02-18T00:00:00,-,2023-03-31T00:00:00,-,2028-01-28T00:00:00,2028-01-28T00:00:00,Seatrade Shipmanagement BV,Netherlands,Seatrade Groningen B.V.,Netherlands,FOFUG,-,A,25 May 2026 05:36:53 GMT,23 May 2026 22:30:00 GMT,Seatrade Groningen B.V.,Netherlands,"61° 26' 16"" N","5° 44' 9"" W"
Oriental Iris,reefer,Hachinohe,Kitanihon Shipbuilding Company Limited,281459,Live,Panama,4983,10'+ dwt,10936,Single,HOUJ,9305,316,150.00,140.18,22.00,22.00,9.27,4.03,B&W Diesel A/S,Panama,260,ORIX Corporation,Japan,Santoku Senpaku K.K. (Santoku Shipping Company Limited),Japan,Sasanqua Shipping S.A.,Panama,-,-,-,-,9167796,372645000,13.30,1998,-,-,-,-,Hitachi Zosen Corporation,12621,17160,8S50MC-C,Japan Shipowners Mutual Protection & Indemnity Association,Nippon Kaiji Kyokai,-,-,-,-,2013-10-04T00:00:00,-,2028-11-18T00:00:00,2028-11-18T00:00:00,Santoku Senpaku K.K. (Santoku Shipping Company Limited),Japan,Santoku Senpaku K.K. (Santoku Shipping Company Limited),Japan,PH DVO,"Davao, Mindanao",A,25 May 2026 05:48:55 GMT,26 May 2026 22:00:00 GMT,Santoku Senpaku K.K. (Santoku Shipping Company Limited),Japan,"15° 58' 16"" N","129° 47' 27"" E"
Cool Magnus,reefer,Hachinohe,Kitanihon Shipbuilding Company Limited,281460,Live,Bahamas,6408,10'+ dwt,12906,Single,C6FE3,11382,317,155.00,145.09,24.00,24.00,10.11,3.71,B&W Diesel A/S,Nassau,272,Unknown Owners,-,Unknown Owners,-,Magnus Maritime Corporation,Panama,Cool Carriers AB,Sweden,-,-,9167801,311001083,13.81,2000,-,-,-,-,Hitachi B&W,12621,17148,8S50MC-C,Assuranceforeningen Gard,Bureau Veritas,-,-,2025-07-28T00:00:00,2023-04-28T00:00:00,2025-07-01T00:00:00,2025-07-30T00:00:00,-,-,Wallem Shipmanagement Limited (WSM),"Hong Kong, S.A.R., China",Wallem Shipmanagement Limited (WSM),"Hong Kong, S.A.R., China",ZADUR,Durban,A,25 May 2026 05:42:02 GMT,31 May 2026 05:00:00 GMT,Unknown Owners,-,"12° 12' 14"" S","0° 18' 42"" W"
Zhou Yu Leng No.3,reefer,Guangzhou,Guangzhou Fishing Vessel Shipyard,281777,Live,China,248,-2'dwt,431,Single,BKWF,826,-,60.00,54.00,9.90,9.90,3.41,2.29,China Engine Builder,-,-,China National Agricultural Development Group Company Limited,People's Republic of China,China National Fisheries Corporation,People's Republic of China,Zhoushan Marine Fisheries Company,People's Republic of China,-,-,-,-,8831986,412400810,5.70,1987,-,-,-,-,Dalian Fishing Vessel Company Shipbuilding,820,1100,8300ZC,-,-,-,-,-,-,-,-,-,-,-,-,China National Fisheries Corporation,People's Republic of China,-,-,-,29 Sep 2020 04:48:08 GMT,-,China National Fisheries Corporation,People's Republic of China,"26° 30' 21"" N","120° 0' 45"" E"
Coastal Nomad,reefer,Pierre Part,Fred Settoon Incorporated,282011,Live,U.S.A.,670,2'-6'dwt,2881,Single,WDC6439,1920,287,58.52,58.52,12.20,12.19,3.60,0.70,General Motors Corporation,Seattle,-,Coastal Transportation Incorporated,United States of America,Coastal Transportation Incorporated,United States of America,Coastal Transportation Incorporated,United States of America,-,-,-,-,8213249,303683000,4.30,1986,-,-,-,-,General Motors Corporation,1092,1465,12-645-E7A,Steamship Mutual Underwriting Association (Bermuda) Ltd,-,-,-,-,-,-,-,-,-,-,-,Coastal Transportation Incorporated,United States of America,SEATTLE,Seattle,A,25 May 2026 05:51:59 GMT,18 May 2026 17:00:00 GMT,Coastal Transportation Incorporated,United States of America,"54° 47' 49"" N","131° 38' 15"" W"
All Luck,reefer,Weihai,AVIC Weihai Shipyard Company Limited,282222,Live,Unknown,528,-2'dwt,1299,Single,-,991,-,62.00,-,10.80,10.80,4.50,0.00,Unknown Engine Designer,-,-,Unknown Owners,-,Unknown Owners,-,Success Wide Shipping Limited,"Hong Kong, S.A.R., China",-,-,-,-,8936061,-,4.50,1987,-,-,-,-,-,671,900,8NVD48A-2U,-,-,-,-,-,-,-,-,-,-,Success Wide Shipping Limited,"Hong Kong, S.A.R., China",Success Wide Shipping Limited,"Hong Kong, S.A.R., China",-,-,A,30 Mar 2021 01:45:08 GMT,-,Unknown Owners,-,"1° 23' 32"" N","103° 32' 10"" E"
Vyborg,reefer,Saiki,Honda Shipbuilding Company Limited,282800,Live,Russia,3230,6'-10'dwt,8035,Single,UBWP8,6971,1011,130.20,108.00,19.50,19.50,8.21,4.59,Mitsubishi Heavy Industries Limited,Korsakov,-,Gidrostroy Joint Stock Company,Russian Federation,Gidrostroy Joint Stock Company,Russian Federation,Gidrostroy Joint Stock Company,Russian Federation,-,-,-,-,9172698,273398640,12.80,1998,-,-,-,-,Akasaka Diesels Limited,7060,9600,6UEC52LA,-,RS (provisional), (provisional), (provisional),-,-,2017-08-18T00:00:00,-,-,-,Gidrostroy Joint Stock Company,Russian Federation,Gidrostroy Joint Stock Company,Russian Federation,CN SHD,-,A,25 May 2026 05:46:32 GMT,24 May 2026 08:30:00 GMT,Gidrostroy Joint Stock Company,Russian Federation,"36° 51' 36"" N","122° 22' 34"" E"
Frio Aegean,reefer,Saiki,Honda Shipbuilding Company Limited,282801,Live,Panama,3230,6'-10'dwt,8040,Single,3FTB8,6973,1012,130.02,120.00,19.50,19.50,8.22,4.58,Mitsubishi Heavy Industries Limited,Panama,-,Laskaridis Family,Greece,Baltmed Reefer Services Limited,Greece,Rosse Oceanway SA,Liberia,-,-,-,-,9172703,353773000,12.80,1998,-,-,-,-,Akasaka Diesels Limited,9600,9600,6UEC52LA,U.K. Mutual Steam Ship Assurance Association (Bermuda) Ltd,Nippon Kaiji Kyokai,-,-,2019-06-28T00:00:00,-,2016-06-27T00:00:00,-,2026-06-26T00:00:00,2026-06-26T00:00:00,Baltmed Reefer Services Limited,Greece,Baltmed Reefer Services Limited,Greece,KLP LTU,-,A,22 May 2026 09:25:21 GMT,15 May 2026 19:30:00 GMT,Baltmed Reefer Services Limited,Greece,"55° 39' 0"" N","21° 9' 36"" E"
Coastal Ranger,reefer,U.S.A.,U.S. Naval Shipyards,282806,Live,U.S.A.,388,Unknown size,-,Single,WAH2153,497,-,53.00,-,9.80,-,-,-,Unknown Engine Designer,-,-,Coastal Transportation Incorporated,United States of America,Coastal Transportation Incorporated,United States of America,Coastal Transportation Incorporated,United States of America,-,-,-,-,7050470,-,4.80,1945,-,-,-,-,-,671,900,6300ZC,-,-,-,-,-,-,-,-,-,-,-,-,Coastal Transportation Incorporated,United States of America,-,-,-,-,-,Coastal Transportation Incorporated,United States of America,-,-
Seiyu,reefer,Shimizu,Kanasashi Shipbuilding Company Limited,282828,Live,South Korea,1152,2'-6'dwt,3046,Single,D8DK,2713,3461,91.48,84.98,14.50,14.50,5.52,3.08,B&W Diesel A/S,Jeju,-,Green World Company Limited,Republic of Korea,Green World Company Limited,Republic of Korea,Green World Company Limited,Republic of Korea,-,-,-,-,9172909,440283000,8.60,1997,-,-,-,-,The Hanshin Diesel Works Limited,2405,3270,6S26MC,Korea Shipowners Mutual Protection & Indemnity Association,Korean Register,-,-,-,-,2017-04-28T00:00:00,-,2027-06-13T00:00:00,2027-06-13T00:00:00,Green World Company Limited,Republic of Korea,Green World Company Limited,Republic of Korea,SHIMIZU JP,-,A,25 May 2026 05:50:02 GMT,20 May 2026 09:00:00 GMT,Green World Company Limited,Republic of Korea,"35° 2' 29"" N","138° 30' 33"" E"
Cool Royal,reefer,Hachinohe,Kitanihon Shipbuilding Company Limited,282831,Live,Bahamas,6408,10'+ dwt,12900,Single,C6FE4,11382,320,155.00,145.09,24.00,24.00,10.11,3.71,B&W Diesel A/S,Nassau,284,Unknown Owners,-,Unknown Owners,-,Royal Class Marine SA,Panama,Cool Carriers AB,Sweden,-,-,9172959,311001084,13.81,2000,-,-,-,-,Hitachi Zosen Corporation,12621,17148,8S50MC-C,Assuranceforeningen Gard,Bureau Veritas,-,-,2024-12-02T00:00:00,2023-03-16T00:00:00,2024-12-01T00:00:00,2024-12-02T00:00:00,-,-,Wallem Shipmanagement Limited (WSM),"Hong Kong, S.A.R., China",Wallem Shipmanagement Limited (WSM),"Hong Kong, S.A.R., China",ESTAR,Tarragona,A,25 May 2026 05:51:18 GMT,26 May 2026 01:00:00 GMT,Unknown Owners,-,"36° 20' 47"" N","2° 24' 40"" W"
Frio Star,reefer,Hachinohe,Kitanihon Shipbuilding Company Limited,282832,Live,Panama,4983,10'+ dwt,11014,Single,H9FY,9307,318,150.00,138.50,22.00,22.00,9.25,4.05,B&W Diesel A/S,Panama,284,Laskaridis Family,Greece,Lavinia Corporation,Greece,Solmar Shipping SA,Panama,-,-,-,-,9172947,354962000,13.30,1998,-,-,-,-,Hitachi Zosen Corporation,12796,17160,6S26MC,U.K. Mutual Steam Ship Assurance Association (Bermuda) Ltd,Bureau Veritas,-,-,2024-09-06T00:00:00,2023-04-17T00:00:00,2024-09-01T00:00:00,2020-01-31T00:00:00,2029-09-05T00:00:00,2029-09-05T00:00:00,Baltmed Reefer Services Limited,Greece,Baltmed Reefer Services Limited,Greece,-,-,A,25 May 2026 05:29:44 GMT,-,Lavinia Corporation,Greece,"62° 29' 6"" S","59° 41' 32"" W"
Lake Dream,reefer,Takuma,Sanuki Shipbuilding & Iron Works Company,282884,Live,South Korea,1535,2'-6'dwt,3621,Single,D7WU,3566,1275,97.00,88.00,16.20,16.20,6.56,3.44,B&W Diesel A/S,Jeju,-,Ji Sung Shipping Company Limited,Republic of Korea,Ji Sung Shipping Company Limited,Republic of Korea,Ji Sung Shipping Company Limited,Republic of Korea,-,-,-,-,9172442,441407000,10.00,1998,-,-,-,-,Makita Corporation,3236,3960,5L35MC,NorthStandard,Korean Register,-,-,2018-07-07T00:00:00,-,2018-07-07T00:00:00,-,2028-07-20T00:00:00,2028-07-20T00:00:00,Proto Ship Management Co Ltd,Republic of Korea,Proto Ship Management Co Ltd,Republic of Korea,PH GES,General Santos,A,25 May 2026 03:31:31 GMT,25 May 2026 14:00:00 GMT,Ji Sung Shipping Company Limited,Republic of Korea,"5° 15' 31"" N","125° 27' 60"" E"
